playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,Bats,wOBA,PA,AVG,2B,3B,HR,SLG,OBP,K%,BB%,K,BB,Swing%,Miss%,Chase%
1304436736,T. Adcock,Ty Adcock,Adcock,P,Elon University,ELON,730252544,Elon,BBC,R,R,R,.325,214,.247,7,2,10,.463,.322,30.4%,7.9%,65,17,51.6%,33.0%,21.9%
1304885248,L. O'Regan,Liam O'Regan,O'Regan,RF,Elon University,ELON,730252544,Elon,BBC,R,R,R,.228,17,.143,0,0,0,.143,.294,41.2%,5.9%,7,1,45.5%,37.1%,11.8%
1129536256,N. Minter,Nick Minter,Minter,PH,Elon University,ELON,730252544,Elon,BBC,R,R,R,.435,2,.500,0,0,0,.500,.500,50.0%,0.0%,1,0,42.9%,33.3%,50.0%
1326029824,J. Stoken,Jacob Stoken,Stoken,PH,Elon University,ELON,730252544,Elon,BBC,R,R,R,.000,2,.000,0,0,0,.000,.000,50.0%,0.0%,1,0,40.0%,75.0%,0.0%
1084482560,A. Flint,Andrew Flint,Flint,RF,Elon University,ELON,730252544,Elon,BBC,R,R,R,.138,5,.000,0,0,0,.000,.200,80.0%,20.0%,4,1,34.8%,37.5%,0.0%
1241391360,C. Devanney,Cam Devanney,Devanney,2B,Elon University,ELON,730252544,Elon,BBC,R,R,R,.428,216,.343,14,3,9,.611,.435,14.4%,12.0%,31,26,39.3%,16.7%,11.1%
1335950592,J. Sponseller,J.p. Sponseller,Sponseller,DH,Elon University,ELON,730252544,Elon,BBC,L,R,L,.204,42,.147,0,0,0,.147,.262,31.0%,11.9%,13,5,38.5%,23.9%,14.0%
1335951104,W. Havens,Willie Havens,Havens,DH,Elon University,ELON,730252544,Elon,BBC,L,R,L,.302,121,.202,5,1,6,.431,.273,24.8%,5.8%,30,7,53.1%,27.2%,30.2%
1146916096,P. Haskin,Parker Haskin,Haskin,C,Elon University,ELON,730252544,Elon,BBC,L,R,L,.286,258,.220,8,0,3,.298,.324,14.7%,11.2%,38,29,40.3%,17.5%,16.5%
1129287168,A. Iadisernia,Alex Iadisernia,Iadisernia,DH,Elon University,ELON,730252544,Elon,BBC,L,L,L,.407,391,.325,23,3,14,.541,.414,13.6%,11.8%,53,46,41.7%,13.8%,15.9%
1335952384,L. Dabagian,Liam Dabagian,Dabagian,P,Elon University,ELON,730252544,Elon,BBC,L,L,L,.000,1,.000,0,0,0,.000,.000,100.0%,0.0%,1,0,100.0%,50.0%,100.0%
1124114432,C. Offshack,Connor Offshack,Offshack,3B,Elon University,ELON,730252544,Elon,BBC,R,R,R,.230,56,.122,2,0,2,.286,.218,28.6%,5.4%,16,3,51.8%,38.8%,32.1%
1228978176,C. Reynolds,Cole Reynolds,Reynolds,1B,Elon University,ELON,730252544,Elon,BBC,L,L,L,.335,321,.245,15,0,7,.383,.367,23.4%,14.6%,75,47,40.6%,25.5%,18.1%
1328912128,C. Marte,Carlos Marte,Marte,SS,Elon University,ELON,730252544,Elon,BBC,R,R,R,.237,162,.187,4,1,0,.231,.273,20.4%,6.2%,33,10,50.8%,25.2%,31.7%
1129287424,B. Jeske,Bryce Jeske,Jeske,1B,Elon University,ELON,730252544,Elon,BBC,R,R,R,.190,27,.192,0,0,0,.192,.222,44.4%,0.0%,12,0,63.7%,24.6%,38.1%
1228976896,J. Cassella,Justin Cassella,Cassella,CF,Elon University,ELON,730252544,Elon,BBC,R,R,R,.328,258,.234,14,3,7,.419,.333,31.8%,10.1%,82,26,44.9%,34.4%,22.3%
1187558656,L. Coker,Luke Coker,Coker,DH,Elon University,ELON,730252544,Elon,BBC,L,R,L,.577,5,.400,0,0,1,1.000,.400,40.0%,0.0%,2,0,60.0%,66.7%,40.0%
1335951872,G. Arnone,Griffin Arnone,Arnone,CF,Elon University,ELON,730252544,Elon,BBC,L,R,L,.326,114,.268,5,2,0,.361,.366,29.8%,13.2%,34,15,37.7%,29.9%,15.9%
1124454656,L. Stephenson,Luke Stephenson,Stephenson,DH,Elon University,ELON,730252544,Elon,BBC,R,R,R,.372,201,.247,8,1,11,.500,.358,24.4%,11.9%,49,24,46.1%,26.9%,26.1%
1172513280,S. Frontino,Samuel Frontino,Frontino,3B,Elon University,ELON,730252544,Elon,BBC,R,R,R,.261,121,.163,1,0,0,.174,.336,18.2%,16.5%,22,20,39.5%,14.7%,18.3%
1082862080,C. Coolahan,Connor Coolahan,Coolahan,SS,Elon University,ELON,730252544,Elon,BBC,R,R,R,.338,160,.209,9,0,0,.287,.414,21.9%,20.0%,35,32,28.6%,13.1%,10.9%
1124113920,W. Vergantino,Will Vergantino,Vergantino,2B,Elon University,ELON,730252544,Elon,BBC,R,R,R,.258,142,.211,6,2,2,.336,.254,21.1%,2.1%,30,3,51.5%,26.5%,32.3%
1207774976,A. Dimisa,Andrew Dimisa,Dimisa,2B,Elon University,ELON,730252544,Elon,BBC,R,R,R,.344,6,.000,0,0,0,.000,.500,50.0%,50.0%,3,3,17.2%,60.0%,0.0%
1301144832,A. Duffey,Alex Duffey,Duffey,C,Elon University,ELON,730252544,Elon,BBC,L,R,L,.288,47,.171,2,0,0,.229,.356,38.3%,21.3%,18,10,33.9%,38.7%,13.2%
1303497984,C. Granatell,Charlie Granatell,Granatell,CF,Elon University,ELON,730252544,Elon,BBC,R,R,R,.355,197,.274,10,2,5,.451,.366,14.2%,11.7%,28,23,41.8%,15.0%,19.4%
1075197184,V. DiLeonardo,Vincent DiLeonardo,DiLeonardo,PH,Elon University,ELON,730252544,Elon,BBC,R,R,R,.000,5,.000,0,0,0,.000,.000,20.0%,0.0%,1,0,66.7%,37.5%,40.0%
1301145088,N. Carr,Nicholas Carr,Carr,RF,Elon University,ELON,730252544,Elon,BBC,R,R,R,.442,2,.500,0,0,0,.500,.500,0.0%,0.0%,0,0,50.0%,0.0%,0.0%
